Tweet,User - Location,User - Followers,Classificacao,Sentimento
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",Rio de Janeiro,99,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,101,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,657,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.", Brasil,9828,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",Brasil,387,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,101,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.","São Paulo, Brasil",14561,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",Brasil,294,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,128,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.","Cornélio Procópio, Brasil",85,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,3105,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,650,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,414,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.","Sao Paulo, Brazil",2404,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,908,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,68,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,65,Positivo,1
"RT @lcoutinho: #3 Juntos, o @TSEjusbr, @JusticaGovBR e @ReceitaFederal podem dar um golpe fatal nas milícias e organizações como o #PCC que há tempos deixou de ser uma gangue de cadeia para atuar como organização de crime transnacional. Isso significa que tráfico virou meio. O fim é $$ e poder.",,1938,Positivo,1
"RT @luciane2006: @policiafederal @JusticaGovBR @jairbolsonaro @ReceitaFederal @terca_livre @Rconstantino @PoliciafederaBR @direita_rio 
Será que vai haver investigação, alguma denúncia do MP...passar um pente fino? Ninguém fala sobre isso? Lulaladrão tá de férias em Cuba...articulando plano? https://t.co/cP8QjRMVuv",Rio de Janeiro - Brasil ,241,Neutro,2
"RT @luciane2006: @policiafederal @JusticaGovBR @jairbolsonaro @ReceitaFederal @terca_livre @Rconstantino @PoliciafederaBR @direita_rio 
Será que vai haver investigação, alguma denúncia do MP...passar um pente fino? Ninguém fala sobre isso? Lulaladrão tá de férias em Cuba...articulando plano? https://t.co/cP8QjRMVuv",Rio de Janeiro - Brasil ,254,Neutro,2
"RT @LuisEdu69994019: @Pioriniplayer @jairbolsonaro @FlavioBolsonaro @STF_oficial @MPF_PGR @ReceitaFederal Isso, tira o foco, mente, acusa, terceiriza seus culpas, não assume responsabilidade.
Na verdade o @jairbolsonaro é um MERDA, COVARDE ACUADO.
UM TENENTE BUNDA SUJA, PE DE CHINELOS, como era conheço no @exercitooficial .

#PedePraSairBolsonaro",Sao José dos Campos ,156,Neutro,2
"RT @MarceloSntss: vai toma no cu detran 
1000 reais de ipva pra vcs enfiarem o dinheiro no rabo bando de incompetente @govbr @ReceitaFederal","João Monlevade, Brasil",304,Negativo,0
"RT @MarceloSntss: vai toma no cu detran 
1000 reais de ipva pra vcs enfiarem o dinheiro no rabo bando de incompetente @govbr @ReceitaFederal","João Monlevade, Brasil",306,Negativo,0
RT @MarileneMartini: @Regis_Serpa @UOLNoticias @ReceitaFederal @FlavioBolsonaro Essa é outra coisa o aparelhamento dos órgãos do Estado por Nixon acabou levando a renúncia ( assista o filme Todos Os Homens do Presidente) aqui no Brasil é pior com anuência do Congresso e STF! Por isso Bolsonaro faz o q faz sabe q está blindado!,,1437,Negativo,0
RT @MarileneMartini: @Regis_Serpa @UOLNoticias @ReceitaFederal @FlavioBolsonaro Essa é outra coisa o aparelhamento dos órgãos do Estado por Nixon acabou levando a renúncia ( assista o filme Todos Os Homens do Presidente) aqui no Brasil é pior com anuência do Congresso e STF! Por isso Bolsonaro faz o q faz sabe q está blindado!,,1459,Negativo,0
RT @MarileneMartini: @Regis_Serpa @UOLNoticias @ReceitaFederal @FlavioBolsonaro Essa é outra coisa o aparelhamento dos órgãos do Estado por Nixon acabou levando a renúncia ( assista o filme Todos Os Homens do Presidente) aqui no Brasil é pior com anuência do Congresso e STF! Por isso Bolsonaro faz o q faz sabe q está blindado!,,1461,Negativo,0
"RT @mariosergiovipe: @policiafederal @MPF_PGR @ReceitaFederal Caros amigos, quando teremos a operação  calcinha atochada ,?",,199,Neutro,2
"RT @Mega383: @EduardoLeite_ Agradeço aos repasses do Governo Federal.
@CGUonline @JusticaGovBR @ReceitaFederal","Leiria, Portugal",905,Positivo,1
"RT @MendesOnca: No país dos bolsonaristas sonegadores, estamos no dia 15 de janeiro, e não há atualização do app Carnê Leão para 2021.
@ReceitaFederal",,11,Negativo,0
"RT @MendesOnca: No país dos bolsonaristas sonegadores, estamos no dia 15 de janeiro, e não há atualização do app Carnê Leão para 2021.
@ReceitaFederal",,309,Negativo,0
"RT @Milenawirmondl: O atendimento da @ReceitaFederal tá pior que não sei o que, tentei de várias maneiras entrar em contato com o pessoal que trabalha aqui na minha cidade e é impossível de se resolver uma atualização no CPF.",no coração da Mimi ,384,Negativo,0
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D",Brasil,3462,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Manaus, Brasil",497,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Acopiara, Brasil",1708,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Av. Presidente Vargas, 482 Sl.",8,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D",POR AÍ...,9909,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D",Brasil,3459,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Manaus, Brasil",497,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Acopiara, Brasil",1714,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Av. Presidente Vargas, 482 Sl.",10,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D",POR AÍ...,9902,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Belo Horizonte, Brasil",229,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D",Brasil,294,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D","Rio de Janeiro, Brasil",6,Positivo,1
"RT @MinEconomia: #ATENDIMENTO | A @ReceitaFederal informa que pendências relativas ao Cadastro de Pessoa Física (CPF) podem ser regularizadas por meio de seus canais virtuais de atendimento. 
Vem saber mais: https://t.co/AnY5EJHdjo https://t.co/S9h5OhFo8D",,4077,Positivo,1
"RT @MinEconomia: #BALANÇO | Guedes: O primeiro combate foi para camadas + vulneráveis da população. Nossa @ReceitaFederal ficou à disposição para impedir a exportação dos produtos que precisávamos usar, como ventiladores pulmonares e reduzir tarifas de mais de 500 produtos médicos hospitalares https://t.co/smIxVgewZx","Distrito Federal, Brasil",6174,Positivo,1
"RT @MinEconomia: #BALANÇO | Guedes: O primeiro combate foi para camadas + vulneráveis da população. Nossa @ReceitaFederal ficou à disposição para impedir a exportação dos produtos que precisávamos usar, como ventiladores pulmonares e reduzir tarifas de mais de 500 produtos médicos hospitalares https://t.co/smIxVgewZx",,1499,Positivo,1
"RT @MinEconomia: #BALANÇO | Guedes: O primeiro combate foi para camadas + vulneráveis da população. Nossa @ReceitaFederal ficou à disposição para impedir a exportação dos produtos que precisávamos usar, como ventiladores pulmonares e reduzir tarifas de mais de 500 produtos médicos hospitalares https://t.co/smIxVgewZx","Salvador, Brazil",1214,Positivo,1
"RT @MinEconomia: #BALANÇO | Guedes: O primeiro combate foi para camadas + vulneráveis da população. Nossa @ReceitaFederal ficou à disposição para impedir a exportação dos produtos que precisávamos usar, como ventiladores pulmonares e reduzir tarifas de mais de 500 produtos médicos hospitalares https://t.co/smIxVgewZx","Piracicaba, Sp.",63,Positivo,1
